Month,Snow precipitation rate,Rain precipitation rate,Average Surface Skin temperature,Wind speed,Total precipitation rate,Temperature
200905,0.0,4.098319914191961e-05,294.05027058919273,2.295704257488251,4.098319914191961e-05,294.27936401367185
200906,0.0,7.038477754880053e-05,299.89983927408855,2.046150855223338,7.038477754880053e-05,300.00807088216146
200907,0.0,9.100907215421709e-05,300.76369120279946,2.085584755738576,9.100907215421709e-05,300.5945983886719
200908,0.0,5.865131764342853e-05,299.8338928222656,2.4686599095662434,5.865131764342853e-05,299.53221638997394
200909,0.0,1.597827780036217e-05,295.9971964518229,2.2021012783050535,1.597827780036217e-05,295.9257120768229
200910,0.0,4.820591402676655e-06,292.0287384033203,2.1171759963035583,4.820591402676655e-06,292.81812642415366
200911,6.329861088542425e-07,2.9689333374941876e-05,280.76792195638023,2.7742677529652915,3.032227790148075e-05,280.8884582519531
200912,2.8378628959065583e-06,1.4118642472264279e-05,276.9381469726562,2.610700178146362,1.695658608393084e-05,277.3108144124349
201001,1.4228091401946586e-06,7.707378957396334e-06,276.801421101888,2.811508472760518,9.130322738807688e-06,277.3671020507812
201002,5.463928588748483e-06,2.5397113192108614e-05,279.4630177815755,3.262220867474874,3.0861190740931006e-05,279.59474690755206
201003,2.1046639877416356e-06,4.891422031505499e-05,281.7320495605469,3.50998584429423,5.101892505384361e-05,281.73065083821615
201004,0.0,4.640052769294319e-05,285.9846608479818,2.9172974030176797,4.640052769294319e-05,285.96824645996094
201005,0.0,3.6520577790118596e-05,293.55421040852866,2.4905662973721823,3.6520577790118596e-05,293.5238454182943
201006,0.0,4.3222236126894134e-05,297.8879659016927,2.2256329536437987,4.3222236126894134e-05,297.4551584879557
201007,0.0,0.00010848942256416194,300.2652516682943,1.9649306456247966,0.00010848942256416194,300.08326619466146
201008,0.0,6.536217697430401e-05,300.90639139811196,2.096254253387451,6.536217697430401e-05,301.16346028645836
201009,0.0,6.283408304928647e-05,295.75367838541666,2.3924896637598674,6.283408304928647e-05,295.796635945638
201010,0.0,2.1161411253463788e-05,289.2980977376302,2.4780629952748616,2.1161411253463788e-05,289.9898274739583
201011,0.0,2.7030555581101604e-06,284.6690704345703,2.455919341246287,2.7030555581101604e-06,285.8126475016276
201012,1.1270833242112607e-06,1.3426088480628096e-05,278.527392578125,3.568972953160604,1.4553118429224317e-05,279.4198303222656
201101,1.5620564549105135e-06,8.43467745070825e-07,272.9870107014974,2.652144734064738,2.405470449199735e-06,272.71892700195315
201102,2.940029735221117e-07,7.878229219689577e-06,278.8322825113932,2.8831008036931354,8.172157701361963e-06,278.70029500325523
201103,0.0,1.2941881671698259e-05,282.69524637858075,2.628802116711934,1.2941881671698259e-05,282.66603597005206
201104,0.0,1.2878958326230835e-05,290.0711710611979,2.937085239092509,1.2878958326230835e-05,290.0587880452474
201105,0.0,2.6123722940004275e-05,295.33880310058595,2.962233527501424,2.6123722940004275e-05,294.7440979003906
201106,0.0,8.988725021481514e-05,298.2887888590495,2.5688877582550047,8.988725021481514e-05,297.8565948486328
201107,0.0,6.114450285773879e-05,300.5572072347005,2.476011951764425,6.114450285773879e-05,300.36395467122395
201108,0.0,7.186950315372088e-05,299.53892517089844,2.3857207695643106,7.186950315372088e-05,299.2779612223307
201109,0.0,2.395269457338145e-05,294.9312754313151,2.7342358827590942,2.395269457338145e-05,294.9696909586589
201110,0.0,1.833166655463477e-05,290.004546101888,2.8380440632502237,1.833166655463477e-05,290.4387573242187
201111,2.2124999077277606e-08,1.9652208266052185e-05,286.6503611246745,2.975734559694926,1.9674333270813803e-05,287.2373881022135
201112,2.173387158577178e-08,2.442983880731238e-06,276.8070871988932,2.7196117719014485,2.4647446404439203e-06,277.4824554443359
201201,9.79435490933156e-08,1.5515873443897968e-05,276.2936635335287,2.9214855829874673,1.5613790098238192e-05,276.49488728841146
201202,2.8935632049827594e-06,1.7741824710052848e-05,276.72222696940105,3.092141350110372,2.0635359123843956e-05,276.9205627441406
201203,0.0,4.696623655036092e-05,282.26475931803384,3.2237523078918455,4.696623655036092e-05,282.6439493815104
201204,0.0,2.628031919205872e-05,290.4630839029948,3.095660853385925,2.628031919205872e-05,290.89678243001305
201205,0.0,3.848826636385638e-05,295.40875549316405,2.654366505146027,3.848826636385638e-05,295.28424173990885
201206,0.0,3.696444437082391e-05,299.75864868164064,2.654991257190704,3.696444437082391e-05,299.3179402669271
201207,0.0,5.8904327427929575e-05,301.5935831705729,2.5062842686971027,5.8904327427929575e-05,301.7544016520182
201208,0.0,8.469157182844356e-05,299.6441335042318,2.953670692443848,8.469157182844356e-05,299.7130065917969
201209,0.0,4.3508708525526645e-05,294.16217244466145,2.6142146428426107,4.3508708525526645e-05,294.7943603515625
201210,0.0,1.8163655840908178e-05,290.8265340169271,2.5257002830505373,1.8163655840908178e-05,291.74587198893227
201211,0.0,1.8711319535213987e-05,282.5763814290365,3.229184325536092,1.8711319535213987e-05,283.4551615397135
201212,5.866760769398146e-06,2.564436814888419e-05,276.20188598632814,3.5539294640223185,3.1511115412286014e-05,276.7280598958333
201301,4.4354837580584673e-10,1.182487897798031e-05,275.96828104654946,2.479229132334391,1.1825322568862854e-05,276.82106221516926
201302,1.940773823131773e-07,2.2073020894216218e-05,278.9432413736979,3.142080211639404,2.2267083295446355e-05,278.80821533203124
201303,0.0,1.930337375597446e-05,284.32555338541664,3.5974262873331706,1.930337375597446e-05,284.6382598876953
201304,0.0,2.2948888969646455e-05,289.165131632487,3.4029001156489054,2.2948888969646455e-05,289.63849385579425
201305,0.0,6.348129087806835e-05,294.9412801106771,2.802160855134328,6.348129087806835e-05,294.94127502441404
201306,0.0,6.608738816188028e-05,297.7496287027995,2.7906281034151714,6.608738816188028e-05,297.69573872884115
201307,0.0,6.168079307826702e-05,301.33472696940106,3.4190487464269004,6.168079307826702e-05,302.2668497721354
201308,0.0,4.094693589043648e-05,302.1658426920573,2.836473822593689,4.094693589043648e-05,303.010780843099
201309,0.0,4.03370280158318e-05,295.3606374104818,2.4936164736747743,4.03370280158318e-05,295.7856750488281
201310,0.0,1.4807432664080504e-05,291.0322306315104,2.6676647305488586,1.4807432664080504e-05,291.4597534179687
201311,0.0,1.6195375004220598e-05,284.88001810709636,2.7292829831441243,1.6195375004220598e-05,285.7776621500651
201312,1.9287634375568056e-07,8.40102152324107e-06,277.9607391357422,2.585960880915324,8.593884528333244e-06,278.85919901529945
201401,1.1922043234117534e-08,6.599045642966909e-06,279.29982604980466,3.0678596019744875,6.610967663315629e-06,279.9323333740234
201402,2.8136160911647798e-06,3.1658065624166434e-05,278.1872243245443,3.394713346163432,3.447156268521212e-05,277.9071360270182
201403,1.6129032924065238e-10,2.739219089562539e-05,284.9336781819662,3.159009567896525,2.7392352179352505e-05,285.36419169108075
201404,0.0,5.320468020120946e-05,289.5327850341797,2.8676617622375487,5.320468020120946e-05,289.67426249186195
201405,0.0,2.8833320296447103e-05,295.46918436686195,2.9842008034388225,2.8833320296447103e-05,295.57867431640625
201406,0.0,3.1707236181925207e-05,298.85321553548175,2.2562652468681335,3.1707236181925207e-05,298.47614034016925
201407,0.0,8.536018807111152e-05,299.6420145670573,2.1691359202067058,8.536018807111152e-05,299.77666931152345
201408,0.0,6.36170831664155e-05,297.8911549886068,2.1863554040590922,6.36170831664155e-05,297.9311503092448
201409,0.0,3.105716659774771e-05,295.3538482666016,2.6197633743286133,3.105716659774771e-05,295.6649973551432
201410,0.0,2.5758817052216425e-05,291.5098073323568,2.6206396063168844,2.5758817052216425e-05,292.0777598063151
201411,0.0,3.599643059715163e-05,284.64260050455727,2.748144058386485,3.599643059715163e-05,285.2659047444661
201412,1.7741935920412288e-09,1.1379569912151056e-06,277.21189676920574,3.116188335418701,1.139731184215028e-06,278.1308166503906
201501,1.4247311737788e-09,9.478951559079482e-06,278.1566589355469,3.0032050371170045,9.480376297688053e-06,278.8246714274089
201502,1.0129464447598361e-07,3.299733634776203e-05,279.9973388671875,3.4415416955947875,3.3098645690188275e-05,280.1925811767578
201503,0.0,2.867163978711081e-05,284.3368794759115,3.328974707921346,2.867163978711081e-05,284.58139953613284
201504,0.0,4.271019424777478e-05,288.7915557861328,3.494266223907471,4.271019424777478e-05,289.3280517578125
201505,0.0,5.5110578008073695e-05,295.3089864095052,3.305444272359212,5.5110578008073695e-05,295.63275248209635
201506,0.0,0.0001390636537204652,297.4172760009766,3.3891936779022216,0.0001390636537204652,297.8536783854167
201507,0.0,8.346674731001258e-05,298.8504964192708,3.3095994631449384,8.346674731001258e-05,299.2292521158854
201508,0.0,5.235917997197248e-05,299.1083475748698,3.199730062484741,5.235917997197248e-05,299.94122721354165
201509,0.0,2.595705561058518e-05,295.4836802164713,3.0319146076838175,2.595705561058518e-05,296.3867523193359
201510,0.0,1.770557792042382e-05,291.65111389160154,3.074907624721527,1.770557792042382e-05,292.25706176757814
201511,2.2370832878001086e-07,5.580645859784757e-05,284.4255615234375,3.351162874698639,5.603016676711074e-05,284.68418579101564
201512,0.0,1.2087755370278805e-05,279.12404581705727,2.8675759116808575,1.2087755370278805e-05,279.8541982014974
201601,5.395430079546681e-07,1.9546814443553254e-05,276.830859375,3.4132445017496744,2.008638436260905e-05,277.01478983561196
201602,2.2040230048444204e-08,7.597198229329176e-06,280.1848520914713,3.350363810857137,7.619252839200878e-06,280.90728149414065
201603,0.0,1.2209690915672884e-05,284.9943135579427,3.4931586345036822,1.2209690915672884e-05,285.3490783691406
201604,0.0,7.65819859225303e-05,290.5742950439453,3.4253085533777874,7.65819859225303e-05,291.0298187255859
201605,0.0,7.728842695845136e-05,293.0500040690104,3.601925500233968,7.728842695845136e-05,293.2956807454427
201606,0.0,0.00011036454234272241,297.18573099772135,2.8795901854832966,0.00011036454234272241,297.33180033365886
201607,0.0,9.318799784523435e-05,300.4508494059245,3.0568432648976644,9.318799784523435e-05,301.1796447753906
201608,0.0,2.286916660523275e-05,300.60394287109375,2.8575357596079507,2.286916660523275e-05,301.5505086263021
201609,0.0,7.57139029398483e-05,295.8629140218099,3.0563265283902488,7.57139029398483e-05,296.6999806722005
201610,0.0,7.873237918829546e-05,290.7116658528646,3.2987239797910055,7.873237918829546e-05,290.75493977864585
201611,4.0990555362441224e-06,1.110072219792831e-05,283.8552988688151,2.9082498947779336,1.5199749911213683e-05,284.27484842936195
201612,3.3602150691554775e-09,1.842673397428977e-05,279.93036397298175,2.9041873892148335,1.843009413278196e-05,280.4099904378255
201701,3.293682863336755e-07,2.0725954163935968e-05,278.50344034830727,2.9526031494140623,2.1055322334480783e-05,278.6806966145833
201702,4.123511891940268e-08,1.509900306094399e-05,280.2064921061198,2.985976235071818,1.5140238065214363e-05,280.564604695638
201703,0.0,3.401735205746566e-05,283.5426300048828,3.0469401518503827,3.401735205746566e-05,283.7074839274089
201704,0.0,3.7211610955030965e-05,290.2390665690104,3.196626909573873,3.7211610955030965e-05,290.7662078857422
201705,0.0,3.790705668507144e-05,295.5173411051432,3.0280147393544516,3.790705668507144e-05,296.1033671061198
201706,0.0,6.197309739945922e-05,297.9119883219401,3.0780670921007793,6.197309739945922e-05,298.18280639648435
201707,0.0,7.350118224470255e-05,301.81263732910156,3.4087777137756348,7.350118224470255e-05,302.96946309407554
201708,0.0,8.896380507697662e-05,300.02651163736977,2.7519845445950826,8.896380507697662e-05,300.864995320638
201709,0.0,6.101583336809805e-05,295.6293955485026,2.6134442925453185,6.101583336809805e-05,296.1253153483073
201710,0.0,2.859560469611703e-05,289.4917938232422,3.2230897108713785,2.859560469611703e-05,290.2487823486328
201711,0.0,1.2820888878195547e-05,285.14557291666665,2.892633008956909,1.2820888878195547e-05,286.15073649088544
201712,0.0,3.4724462845285115e-06,279.1614084879557,2.783206311861674,3.4724462845285115e-06,280.1857442220052
