Year,Month,Snow precipitation rate,Rain precipitation rate,Average Surface Skin temperature,Wind speed,Total precipitation rate,Temperature
2001,10,0.0,1.2975919380551204e-05,290.53777282714844,2.6970120000839235,1.2975919380551204e-05,290.5487384033203
2001,11,6.549999966298792e-08,2.644791667989921e-05,283.36843017578127,2.680867700576782,2.6513449993217363e-05,283.34641418457034
2001,12,3.2347096816920386e-06,3.0143371004669463e-05,278.0693151855469,3.375188431739807,3.337814523547422e-05,278.04277282714844
2002,1,1.0060564517155869e-06,3.57249998342013e-05,278.8823370361328,2.892125096321106,3.673117738799192e-05,278.695419921875
2002,2,2.0578571377427578e-06,1.803200006179395e-05,280.52586181640623,3.020498833656311,2.0089883873879445e-05,280.5016375732422
2002,3,2.483870957803447e-09,5.741620174376294e-05,285.073671875,2.885572381019592,5.7418701762799175e-05,284.9802764892578
2002,4,0.0,0.00010417195793706924,289.1029302978516,3.1523104095458985,0.00010417195793706924,289.19710021972656
2002,5,0.0,7.248830661410466e-05,292.1497998046875,2.4249123620986937,7.248830661410466e-05,292.33356689453126
2002,6,0.0,0.00011488470874610357,297.2767657470703,2.472310395240784,0.00011488470874610357,297.683603515625
2002,7,0.0,6.992298396653496e-05,299.04453552246093,2.217265784740448,6.992298396653496e-05,299.31800048828126
2002,8,0.0,8.226790327171329e-05,298.1192248535156,2.424730062484741,8.226790327171329e-05,298.30424255371094
2002,9,0.0,3.6502916809695304e-05,294.6347229003906,2.6417460298538207,3.6502916809695304e-05,294.8096014404297
2002,10,0.0,4.922154839732684e-05,289.72111145019534,2.75412043094635,4.922154839732684e-05,289.9427160644531
2002,11,3.8250000106154755e-09,2.3407624976243824e-05,283.55257385253907,2.749207949638367,2.341141658689594e-05,283.48250549316407
2002,12,1.4729419399373e-05,2.7313548416714182e-05,278.39094909667966,3.115339970588684,4.204305638268124e-05,278.5657629394531
2003,1,7.676145082768926e-06,1.622085479539237e-05,275.36498779296875,2.9728863620758057,2.3897193641460036e-05,275.8897149658203
2003,2,1.2366428575205645e-06,4.106074127776082e-05,279.7809802246094,3.0641881132125857,4.2297330364817756e-05,279.6487371826172
2003,3,1.203629033824649e-07,5.299470147292595e-05,282.65735290527346,3.2125268507003786,5.311504821293056e-05,282.3512805175781
2003,4,0.0,7.429544988553972e-05,288.9114862060547,2.846885199546814,7.429544988553972e-05,288.7369006347656
2003,5,0.0,4.716620132967364e-05,292.5159661865234,2.4257502126693726,4.716620132967364e-05,292.4469281005859
2003,6,0.0,8.881685833330267e-05,296.1451165771484,2.5419686317443846,8.881685833330267e-05,296.38291625976564
2003,7,0.0,4.561645178910112e-05,301.783056640625,2.440020112991333,4.561645178910112e-05,302.1069714355469
2003,8,0.0,5.575659713940695e-05,300.70726013183594,2.2855341720581053,5.575659713940695e-05,300.45908020019533
2003,9,0.0,3.519517518725479e-05,296.3695098876953,2.291481070518494,3.519517518725479e-05,296.47762573242187
2003,10,0.0,1.620518540221383e-05,289.20545776367186,2.5833092451095583,1.620518540221383e-05,289.5143981933594
2003,11,3.109999975492439e-08,2.338731675990857e-05,284.4412353515625,3.0235365867614745,2.341844177863095e-05,284.31346130371094
2003,12,8.953225739460891e-08,7.566427402707632e-06,277.6537774658203,2.696266827583313,7.655991921637906e-06,276.9341455078125
2004,1,4.35289514825854e-06,1.866276606961037e-05,276.3878479003906,2.615408329963684,2.3015798360574992e-05,276.22613525390625
2004,2,2.281698281478839e-06,2.6434939536557066e-05,281.52454040527346,2.965479168891907,2.871684486308368e-05,281.20714904785154
2004,3,1.4462096858069985e-07,2.666840322490316e-05,282.00446166992185,2.9704709243774414,2.6813032345671672e-05,281.5189416503906
2004,4,1.6666666935449824e-11,4.689301669714041e-05,289.12965209960936,2.6496515130996703,4.689304165367503e-05,288.8814617919922
2004,5,0.0,8.815536290057935e-05,293.5499078369141,2.220918209552765,8.815536290057935e-05,293.91669189453125
2004,6,0.0,6.178855823236517e-05,295.8266259765625,1.971354103088379,6.178855823236517e-05,296.32633544921873
2004,7,0.0,4.8959814448608087e-05,300.2196063232422,2.1580925393104553,4.8959814448608087e-05,300.53007934570314
2004,8,0.0,5.651688712532632e-05,299.2128546142578,2.4606319427490235,5.651688712532632e-05,299.28969482421877
2004,9,0.0,3.857672494632425e-05,294.24591064453125,2.385401921272278,3.857672494632425e-05,294.5630389404297
2004,10,0.0,4.651782255677972e-06,288.677646484375,2.4584593629837035,4.651782255677972e-06,288.7636065673828
2004,11,2.7455833484069104e-07,2.130352513631806e-05,285.1873065185547,2.1649338960647584,2.1578083287749906e-05,285.25343139648436
2004,12,1.5675298436690353e-05,1.9243951678618034e-05,279.34399658203125,2.7820791530609132,3.491925788694061e-05,279.13781311035154
2005,1,8.881822577677666e-06,1.364381455914554e-05,273.6166613769531,2.357724390029907,2.2525645035784692e-05,274.38341735839845
2005,2,9.503571391178411e-06,6.976671473239548e-05,276.6108221435547,2.938367528915405,7.927046412078199e-05,276.4885144042969
2005,3,5.767217744505615e-06,3.5059056572208646e-05,281.3622930908203,2.6165010643005373,4.082637875399086e-05,281.2681628417969
2005,4,0.0,4.0434075199300427e-05,290.9682458496094,2.529362134933472,4.0434075199300427e-05,290.7667010498047
2005,5,0.0,7.80584671156248e-05,292.6873480224609,2.5284104204177855,7.80584671156248e-05,292.75757385253905
2005,6,0.0,5.7334066659677775e-05,298.13592224121095,2.03774356842041,5.7334066659677775e-05,298.29518310546877
2005,7,0.0,8.704029009095394e-05,300.4672247314453,2.616602668762207,8.704029009095394e-05,300.9663848876953
2005,8,0.0,7.089116901624948e-05,298.7493591308594,2.2494820833206175,7.089116901624948e-05,298.90734313964845
2005,9,0.0,4.354135824542027e-05,297.2130450439453,2.2756335639953615,4.354135824542027e-05,297.25783264160157
2005,10,0.0,2.203376614488661e-05,289.4662133789063,2.2575333738327026,2.203376614488661e-05,289.5951867675781
2005,11,0.0,3.171932476107031e-05,285.8860479736328,2.0363549399375915,3.171932476107031e-05,286.19384521484375
2005,12,7.825806513039879e-08,1.7727911199472146e-05,276.71904418945314,2.3994753217697142,1.7806177438615123e-05,276.67569946289063
2006,1,1.1297903171225698e-06,3.010435484611662e-05,278.34398071289064,2.4937656831741335,3.1234145099006126e-05,278.12306213378906
2006,2,1.5856428493066232e-06,3.687989261379698e-05,278.47273620605466,2.8841778564453127,3.846553561743349e-05,278.2295391845703
2006,3,6.335483866592995e-07,2.328675804164959e-05,283.62943359375,2.253325777053833,2.392023387074005e-05,283.8170690917969
2006,4,0.0,5.9737433621194216e-05,289.39198303222656,2.6044208574295045,5.9737433621194216e-05,289.54319580078123
2006,5,0.0,0.00010299708868842572,292.1678131103516,2.194318745136261,0.00010299708868842572,292.45483764648435
2006,6,0.0,8.443480022833683e-05,297.0495684814453,1.9451211857795716,8.443480022833683e-05,297.24459045410157
2006,7,0.0,8.868642704328523e-05,300.1266259765625,2.3815961837768556,8.868642704328523e-05,300.040576171875
2006,8,0.0,3.5772967712546234e-05,300.27504455566407,1.8570222306251525,3.5772967712546234e-05,299.93593444824216
2006,9,0.0,4.5134758365747985e-05,293.33860900878904,2.109411280155182,4.5134758365747985e-05,293.33671936035154
2006,10,0.0,6.722903226545895e-06,292.0907238769531,1.889234309196472,6.722903226545895e-06,292.1400537109375
2006,11,0.0,5.076002504210919e-05,285.37030151367185,2.1353002619743346,5.076002504210919e-05,285.9708190917969
2006,12,6.809677408292636e-08,1.2705427398032043e-05,278.6868579101563,2.094417278766632,1.2773572580044856e-05,278.6802423095703
2007,1,5.483628973479426e-07,2.1671217709808843e-05,276.5093298339844,2.502903256416321,2.221963706688257e-05,276.77489013671874
2007,2,1.0622321416020597e-07,3.3723259148246145e-05,282.3132830810547,2.3699619340896607,3.382948238140671e-05,282.5409252929687
2007,3,1.0935484104357408e-08,5.391486309235916e-05,284.7450982666016,2.499850902557373,5.3925798420095815e-05,284.5662762451172
2007,4,2.7728333206245017e-07,6.095904151152354e-05,287.0517266845703,2.321743121147156,6.123633320385125e-05,287.06444763183595
2007,5,0.0,3.2197112814174035e-05,294.2677288818359,2.1999344062805175,3.2197112814174035e-05,294.03996704101564
2007,6,0.0,7.711258294875733e-05,296.45470642089845,1.998218059539795,7.711258294875733e-05,295.9852087402344
2007,7,0.0,7.45609997829888e-05,300.86311401367186,2.2075998687744143,7.45609997829888e-05,300.8324340820312
2007,8,0.0,6.558475848578383e-05,299.9096691894531,2.1419129490852358,6.558475848578383e-05,299.5547967529297
2007,9,0.0,7.393815016257577e-05,294.6804638671875,2.201950476169586,7.393815016257577e-05,294.6054296875
2007,10,0.0,4.2537911613180766e-05,290.10048583984377,2.455246376991272,4.2537911613180766e-05,290.0946252441406
2007,11,7.283333384733303e-09,8.060058321461839e-06,283.3014617919922,2.2416871929168702,8.067358353400777e-06,283.5975103759766
2007,12,2.3387096775850937e-09,2.3357128993666267e-05,280.0628405761719,2.1821872925758363,2.3359475817414933e-05,280.1548712158203
2008,1,2.108532256897888e-05,6.8223145360946094e-06,275.4515124511719,2.6547103834152224,2.7907669318665286e-05,275.6821990966797
2008,2,2.2856913819850888e-05,8.445431092551914e-07,272.65819946289065,2.4463190841674805,2.370153451920487e-05,275.6582012939453
2008,3,0.0,3.2111927430378274e-05,284.18172119140627,2.24289892911911,3.2111927430378274e-05,284.3911450195312
2008,4,0.0,5.563225000514649e-05,288.8400927734375,2.1233273053169253,5.563225000514649e-05,288.63521484375
2008,5,0.0,5.780155661341269e-05,293.58369689941406,2.0877602648735047,5.780155661341269e-05,293.6512774658203
2008,6,0.0,0.00012759379984345287,295.6289208984375,1.8062995481491089,0.00012759379984345287,295.47386474609374
2008,7,0.0,9.756945917615667e-05,300.32658203125,2.1804725527763367,9.756945917615667e-05,300.09204650878905
2008,8,0.0,6.013826627167873e-05,298.52513671875,1.6391079926490784,6.013826627167873e-05,298.4589013671875
2008,9,0.0,3.454170013355906e-05,296.27189208984373,2.1369407844543455,3.454170013355906e-05,296.3249853515625
2008,10,0.0,3.055991961446125e-05,290.4263806152344,1.7315708374977112,3.055991961446125e-05,290.81749267578124
2008,11,0.0,3.239521665818756e-05,283.1812664794922,1.966356999874115,3.239521665818756e-05,283.39618408203125
2008,12,6.423951583656163e-07,4.22971772877645e-06,278.15845153808596,2.401760070323944,4.872161280218279e-06,279.0165069580078
2009,1,2.972556451368291e-06,9.492661329204566e-06,275.7051702880859,2.249727339744568,1.2465346753742778e-05,276.13668029785157
2009,2,5.852499858871596e-07,4.336375903221779e-05,281.9002783203125,2.6745833063125612,4.39490355347516e-05,281.9786743164062
2009,3,1.2388628894521859e-06,6.507341953692958e-05,282.66594177246094,2.349683713912964,6.631235482927878e-05,282.56824279785155
2009,4,6.749999670319085e-10,5.382150862715207e-05,288.4500543212891,2.257780270576477,5.382219191233162e-05,288.3464306640625
2009,5,0.0,4.5546596884378235e-05,292.91020629882814,2.0473924350738524,4.5546596884378235e-05,292.9871893310547
2009,6,0.0,9.066613361937925e-05,297.48914794921876,1.8704897475242614,9.066613361937925e-05,297.42504333496095
2009,7,0.0,8.360225765500218e-05,299.6116296386719,2.016138503551483,8.360225765500218e-05,299.4727325439453
2009,8,0.0,8.779075025813654e-05,299.3639520263672,2.1179206800460815,8.779075025813654e-05,298.82422912597656
2009,9,0.0,4.066040852194419e-05,296.33258239746095,2.04084849357605,4.066040852194419e-05,295.9964581298828
2009,10,0.0,4.7833387088758175e-06,290.178369140625,1.9984851479530334,4.7833387088758175e-06,290.6392919921875
2009,11,3.674833328615179e-07,3.07470000552712e-05,282.0925305175781,2.3264344120025635,3.11144833904109e-05,282.0466198730469
2009,12,6.957830651117547e-06,1.5788524251547642e-05,277.5052160644531,2.219955520629883,2.274650800245581e-05,277.8106341552734
2010,1,2.011540308917148e-06,2.266858868097188e-05,277.44304748535154,2.4918606233596803,2.468010479788063e-05,277.82747741699217
2010,2,6.121241058281157e-06,7.239889295306057e-05,279.9924169921875,2.574021463394165,7.852037480915897e-05,280.11308532714844
2010,3,3.0273548307491183e-06,9.804480636375956e-05,282.11389099121095,2.7808755922317503,0.00010107217778568156,282.04173889160154
2010,4,8.538916626932292e-07,8.556446700822563e-05,285.309443359375,2.2132557153701784,8.641843349323608e-05,284.96722534179685
2010,5,0.0,8.285316936962773e-05,292.42791442871095,2.0099775838851928,8.285316936962773e-05,292.2318383789063
2010,6,0.0,9.712235856568441e-05,294.7206103515625,1.7966635084152223,9.712235856568441e-05,294.5121752929688
2010,7,0.0,0.00010625617709592916,299.1833197021484,1.8985543131828309,0.00010625617709592916,298.9622930908203
2010,8,0.0,5.732749981689267e-05,300.79274108886716,1.6100849103927612,5.732749981689267e-05,300.4966467285156
2010,9,0.0,5.645394194289111e-05,296.20858093261717,1.7299091076850892,5.645394194289111e-05,296.2440979003906
2010,10,0.0,4.712616086180788e-05,288.44816040039063,2.081901721954346,4.712616086180788e-05,288.46087768554685
2010,11,1.8750000663203536e-09,6.505333303721273e-06,283.71848937988284,1.661852686405182,6.507208299808554e-06,284.12714294433596
2010,12,1.0079943535856728e-05,2.1365822685766034e-05,277.8013977050781,2.396669182777405,3.1445725944649894e-05,278.50523498535154
2011,1,8.551895185178182e-06,5.786677427295217e-06,272.47495239257813,2.0809485006332396,1.4338475948534323e-05,272.69850769042966
2011,2,3.5580446483862714e-06,1.4107312526903115e-05,278.4833203125,2.0247168564796447,1.766535717251827e-05,278.79555541992187
2011,3,9.516129007014484e-10,2.1858991876797516e-05,281.8729357910156,2.071044044494629,2.1859943499293876e-05,281.4636755371094
2011,4,0.0,2.6956541623803788e-05,288.6634124755859,2.0882269072532655,2.6956541623803788e-05,288.31739990234377
2011,5,0.0,3.506745175400283e-05,292.8238037109375,2.045513114929199,3.506745175400283e-05,292.6666619873047
2011,6,0.0,0.00017946778243640437,296.58874938964846,1.7432183337211609,0.00017946778243640437,296.26896118164063
2011,7,0.0,7.065848432830535e-05,300.4092163085937,1.7671651649475097,7.065848432830535e-05,300.0169677734375
2011,8,0.0,9.10750642651692e-05,299.433564453125,1.9505809736251831,9.10750642651692e-05,299.0772589111328
2011,9,0.0,2.9417125006148126e-05,294.7471588134766,1.9541219854354859,2.9417125006148126e-05,294.78880981445315
2011,10,0.0,2.259820164908888e-05,289.19117736816406,1.8601058769226073,2.259820164908888e-05,289.36110229492186
2011,11,3.666666657409223e-08,3.235281656088773e-05,286.52040405273436,1.9771178770065307,3.2389483239967374e-05,287.1738751220703
2011,12,4.749435456830042e-07,1.3976661330161733e-05,277.255615234375,2.0787730765342713,1.4451653205469484e-05,277.56962036132813
2012,1,1.25166935332377e-06,3.4464862837921826e-05,276.42347839355466,2.105461394786835,3.5716515776584855e-05,276.39408447265623
2012,2,3.6106034293936775e-07,5.232189680100419e-05,277.3207196044922,2.3257333207130433,5.2682965542771856e-05,277.0099749755859
2012,3,2.7669355504578164e-08,8.558169341995381e-05,282.58103332519534,2.082461988925934,8.560936301364563e-05,282.4355108642578
2012,4,0.0,8.222122480219696e-05,290.27690185546874,2.011566414833069,8.222122480219696e-05,290.26656005859377
2012,5,0.0,7.198848368716426e-05,292.8063427734375,1.817635304927826,7.198848368716426e-05,292.67594055175783
2012,6,0.0,0.00011845833403640427,296.0920648193359,1.613094027042389,0.00011845833403640427,295.91262390136717
2012,7,0.0,4.7496241932094564e-05,300.22943908691406,2.0580746030807493,4.7496241932094564e-05,300.3147448730469
2012,8,0.0,0.00010733145973063074,298.8478527832031,2.233864252567291,0.00010733145973063074,298.82397033691404
2012,9,0.0,6.163438360090367e-05,293.3365148925781,1.864134097099304,6.163438360090367e-05,293.59021484375
2012,10,0.0,1.6485645101056435e-05,289.2770819091797,1.8364610242843629,1.6485645101056435e-05,289.88663696289063
2012,11,0.0,4.600734158884734e-05,282.67543823242187,1.8984038162231445,4.600734158884734e-05,283.28967529296875
2012,12,5.119362875802835e-06,3.665059695777018e-05,276.99284729003904,2.233316547870636,4.176996768364915e-05,277.4846063232422
2013,1,6.300806449033302e-08,1.2977330607100157e-05,276.25582397460937,1.8461968564987183,1.3040354824624955e-05,276.67906372070314
2013,2,3.9085446337594476e-06,3.5221625257690906e-05,279.4396722412109,2.1559968638420104,3.913014279532945e-05,279.2854272460938
2013,3,1.4758064859066167e-09,4.6807121179881506e-05,284.4276873779297,2.2198268485069277,4.680858888605144e-05,284.4382702636719
2013,4,0.0,6.4596416632412e-05,287.95367919921875,2.039436240196228,6.4596416632412e-05,288.0401916503906
2013,5,0.0,6.736369316058699e-05,294.25396545410155,1.7904619264602661,6.736369316058699e-05,294.0464831542969
2013,6,0.0,0.00012768743312335573,296.1869866943359,1.7160392212867737,0.00012768743312335573,296.07513244628905
2013,7,0.0,4.2025749826279936e-05,300.65828674316407,2.3681562614440916,4.2025749826279936e-05,301.37596252441404
2013,8,0.0,5.782912099675741e-05,300.84739990234374,2.106433482170105,5.782912099675741e-05,301.3624609375
2013,9,0.0,2.7491441614984068e-05,295.1259405517578,1.8965220403671266,2.7491441614984068e-05,295.3903045654297
2013,10,0.0,4.933079027978238e-05,289.31813720703127,2.07781528711319,4.933079027978238e-05,289.7242657470703
2013,11,7.67416664082532e-08,2.4028816678764997e-05,283.73820922851564,1.7834968614578246,2.4105558386509072e-05,284.6035534667969
2013,12,1.6079193434948014e-06,3.184218545356998e-05,277.15892700195315,1.881226999759674,3.345004020957276e-05,277.97271850585935
2014,1,2.2816128961045124e-07,8.214080612560792e-06,278.289404296875,1.9815262746810913,8.442217676929431e-06,279.0909948730469
2014,2,7.0459107229226e-06,4.054906246892642e-05,278.3934552001953,2.1608949184417723,4.759491093864199e-05,278.47840698242186
2014,3,8.862903117856647e-08,6.646121793892235e-05,284.47772216796875,2.1070794606208803,6.654983881162479e-05,284.3789251708984
2014,4,0.0,5.7166500264429485e-05,289.12012451171876,1.7990312027931212,5.7166500264429485e-05,288.96862060546874
2014,5,0.0,3.884726629621582e-05,293.4621270751953,1.8559077882766724,3.884726629621582e-05,293.22837951660154
2014,6,0.0,0.00010444042520248331,296.0794171142578,1.627668023109436,0.00010444042520248331,295.7889080810547
2014,7,0.0,0.00010110378236277028,299.5253936767578,1.6236762475967408,0.00010110378236277028,299.4145269775391
2014,8,0.0,9.281917693442664e-05,297.80389404296875,1.4926430344581605,9.281917693442664e-05,297.7124932861328
2014,9,0.0,5.3428241662913934e-05,295.5434820556641,1.8367328262329101,5.3428241662913934e-05,295.7622674560547
2014,10,0.0,1.0632661296767765e-05,290.1610888671875,1.930101969242096,1.0632661296767765e-05,290.50970153808595
2014,11,0.0,2.4748366777203045e-05,284.9540692138672,1.833438494205475,2.4748366777203045e-05,285.33499633789063
2014,12,1.9670161222506976e-07,2.992540312334313e-06,276.9947937011719,2.1105431509017945,3.18923386203096e-06,277.42868774414063
2015,1,4.6209677861952516e-09,1.95404999612947e-05,278.3808819580078,1.865581362247467,1.9545120921975466e-05,278.6199505615234
2015,2,1.442321439526495e-07,4.505696444539353e-05,280.2232873535156,1.9083661007881165,4.520118760410696e-05,280.04179809570314
2015,3,9.677419754439143e-11,4.6631459481432104e-05,284.2261566162109,1.7627085661888122,4.6631548248115e-05,283.92291076660155
2015,4,0.0,5.0748758221743626e-05,289.09925354003906,2.095463435649872,5.0748758221743626e-05,289.09765563964845
2015,5,0.0,0.00010600420995615423,293.75751037597655,1.8884684824943543,0.00010600420995615423,293.6603643798828
2015,6,0.0,0.00016794182593002916,296.5975677490234,1.8830798029899598,0.00016794182593002916,296.7253149414062
2015,7,0.0,9.267969348002225e-05,297.5446569824219,2.0571290469169616,9.267969348002225e-05,297.61453918457033
2015,8,0.0,8.224385426728986e-05,298.1369903564453,1.824619812965393,8.224385426728986e-05,298.2952783203125
2015,9,0.0,4.936539196933154e-05,293.9415625,1.6584812808036804,4.936539196933154e-05,294.360390625
2015,10,0.0,4.584496782626957e-05,289.7267370605469,1.5989318251609803,4.584496782626957e-05,290.1620983886719
2015,11,3.154166666519132e-08,8.500565818394534e-05,285.4967486572266,1.6080378675460816,8.503718330757693e-05,285.4347479248047
2015,12,1.129032245472672e-10,4.462546778086107e-05,279.7186578369141,1.626984543800354,4.462557262741029e-05,279.7069610595703
2016,1,6.70145155621249e-07,5.570912893745117e-05,277.4009313964844,1.8737418031692505,5.63792823231779e-05,277.2203656005859
2016,2,1.990517224825794e-08,2.106355175783392e-05,279.3605639648438,1.978806345462799,2.10834137214988e-05,279.59144470214846
2016,3,1.9781209476299465e-06,4.161441116593778e-05,283.7787811279297,1.8999167060852051,4.3592548026936127e-05,283.9554724121094
2016,4,0.0,0.00011555222561582924,289.70240234375,1.8388946413993836,0.00011555222561582924,289.8731640625
2016,5,0.0,0.00012387599170324393,292.9087371826172,1.7813287591934204,0.00012387599170324393,292.88765380859377
2016,6,0.0,0.0001542752917157486,296.4793511962891,1.7248401880264281,0.0001542752917157486,296.5545379638672
2016,7,0.0,7.839774996682537e-05,300.2423413085937,1.7912545776367188,7.839774996682537e-05,300.7047564697266
2016,8,0.0,3.073719344683923e-05,299.2594769287109,1.793780391216278,3.073719344683923e-05,299.9368359375
2016,9,0.0,0.0001137170246511232,294.9378594970703,1.9444070839881897,0.0001137170246511232,295.3270599365234
2016,10,0.0,6.183808836794924e-05,291.51405822753907,1.870699770450592,6.183808836794924e-05,291.7890899658203
2016,11,8.666666531098598e-09,5.067078345746268e-05,284.55360717773436,1.7188721346855163,5.0679450105235446e-05,284.9476788330078
2016,12,1.401612907736549e-08,1.9174113040207884e-05,280.5163037109375,1.6712465238571168,1.9188145379303024e-05,280.8319549560547
2017,1,7.520161333873787e-08,2.2470112999144476e-05,279.40806640625,1.6866111993789672,2.2545330684806684e-05,279.27421813964844
2017,2,6.050892841713562e-07,1.4611892875109333e-05,279.98485778808595,1.803702437877655,1.5216991068882634e-05,279.84868896484375
2017,3,1.0483870660493721e-10,6.943669395695907e-05,282.985986328125,1.7908890771865844,6.94367987307487e-05,282.5381591796875
2017,4,0.0,6.430561683373526e-05,289.5709753417969,1.8483546853065491,6.430561683373526e-05,289.7131866455078
2017,5,0.0,4.3026056737289764e-05,293.52967529296876,1.7247432279586792,4.3026056737289764e-05,293.58203491210935
2017,6,0.0,0.00015713110013166443,294.9819921875,1.6136226320266724,0.00015713110013166443,294.7527142333984
2017,7,0.0,3.649000012956094e-05,301.1160479736328,1.832772343158722,3.649000012956094e-05,301.7500067138672
2017,8,0.0,8.41954760835506e-05,300.40098876953124,1.728239905834198,8.41954760835506e-05,301.1870819091797
2017,9,0.0,5.4919133544899525e-05,295.87494018554685,1.6276554012298583,5.4919133544899525e-05,296.4344134521484
2017,10,0.0,2.303080622368725e-05,289.7486163330078,1.9635843539237976,2.303080622368725e-05,290.4215704345703
2017,11,0.0,3.5980808424938006e-05,285.18506774902346,1.579957993030548,3.5980808424938006e-05,285.55390502929686
2017,12,1.5322581048415885e-09,8.547669467589004e-06,278.85297302246096,1.5068541479110718,8.549209796910873e-06,279.5027685546875
2018,1,1.158964514075933e-05,3.1998386912164275e-05,276.1836254882812,1.785518662929535,4.358802405477036e-05,276.8658142089844
2018,2,2.270267864332709e-06,1.6784142899268774e-05,278.11661254882813,1.6454621362686157,1.905439285110333e-05,278.5171307373047
2018,3,0.0,4.347733047325164e-05,286.05988525390626,1.7273976159095765,4.347733047325164e-05,286.4215704345703
2018,4,0.0,6.754244168405421e-05,290.7790209960938,1.760042941570282,6.754244168405421e-05,291.2284851074219
2018,5,0.0,6.818043562816456e-05,295.24898010253906,1.7617742753028869,6.818043562816456e-05,295.47541381835936
2018,6,0.0,7.167034164012875e-05,296.78419921875,1.5445653891563416,7.167034164012875e-05,296.91660461425784
2018,7,0.0,8.025757226278074e-05,300.98793212890627,1.6704227757453918,8.025757226278074e-05,301.19366271972655
2018,8,0.0,7.942087897390593e-05,300.01331970214846,2.0150716304779053,7.942087897390593e-05,300.4500439453125
2018,9,0.0,5.365810007788241e-05,296.21738586425784,1.6268447375297546,5.365810007788241e-05,296.8111590576172
2018,10,0.0,2.3503572465415344e-05,288.5841510009766,1.6302709841728211,2.3503572465415344e-05,289.49970947265626
2018,11,0.0,3.963729985116515e-05,285.5501947021484,1.3900545620918274,3.963729985116515e-05,286.2302038574219
2018,12,1.3117879045694281e-05,3.324552408230374e-05,279.1575866699219,1.8620632696151733,4.6363395449589005e-05,279.70117614746096
