Month,Snow precipitation rate,Rain precipitation rate,Average Surface Skin temperature,Wind speed,Total precipitation rate,Temperature
200404,0.0,4.2867682395808515e-05,289.2179431915283,3.2756588011980057,4.2867682395808515e-05,288.9504051208496
200405,0.0,6.720337682963873e-05,293.9596576690674,2.680089548230171,6.720337682963873e-05,293.5961627960205
200406,0.0,6.842104176030261e-05,297.46860694885254,2.3558176457881927,6.842104176030261e-05,296.90379524230957
200407,0.0,4.902860405309184e-05,301.85097312927246,2.205618754029274,4.902860405309184e-05,301.7614269256592
200408,0.0,3.794821100200352e-05,300.48170280456543,2.739154115319252,3.794821100200352e-05,300.46282958984375
200409,0.0,2.8918932457600022e-05,295.33676528930664,2.62073315680027,2.8918932457600022e-05,295.6480236053467
200410,0.0,3.5179183726086194e-06,290.1558208465576,2.626824274659157,3.5179183726086194e-06,290.0039176940918
200411,7.778645882972057e-08,3.139445357192017e-05,285.8523139953613,2.8140599578619003,3.1472291539103026e-05,285.8579330444336
200412,1.4238936387300782e-05,1.984027204571248e-05,279.9778366088867,3.5540721267461777,3.407905751373619e-05,279.7519836425781
200501,7.625705620739609e-06,1.1981224815826863e-05,273.7874412536621,2.622021734714508,1.9606905311775336e-05,274.49804306030273
200502,2.8643973166708747e-06,4.8810770067575504e-05,276.914400100708,3.722251445055008,5.1674832775461255e-05,276.3261909484863
200503,4.071219777301849e-06,2.3555116172246926e-05,281.7156620025635,3.2952974140644073,2.762628503205633e-05,281.6172351837158
200504,0.0,4.0199844079324976e-05,291.3710517883301,3.1151600778102875,4.0199844079324976e-05,291.41233253479004
200505,0.0,3.801086177190882e-05,293.7795009613037,3.5991513282060623,3.801086177190882e-05,293.3884906768799
200506,0.0,4.765380231219751e-05,301.05585861206055,2.7418675273656845,4.765380231219751e-05,300.6737880706787
200507,0.0,9.607321135263192e-05,301.4788360595703,2.780086562037468,9.607321135263192e-05,301.5748748779297
200508,0.0,7.52868695599318e-05,299.67363929748535,2.801429659128189,7.52868695599318e-05,299.6731243133545
200509,0.0,5.254317761682614e-05,297.82835960388184,2.7663689851760864,5.254317761682614e-05,297.6458740234375
200510,0.0,1.876968269698409e-05,290.0805149078369,2.465946689248085,1.876968269698409e-05,290.36022758483887
200511,0.0,4.204544279673428e-05,286.6482849121094,2.4734257459640503,4.204544279673428e-05,287.24436378479004
200512,2.0816532386724873e-08,9.548588764118904e-06,276.9385070800781,3.3515660613775253,9.569329705527707e-06,277.14746856689453
200601,2.201134066126542e-06,3.425642648835492e-05,278.0000514984131,3.437491476535797,3.6457383657761966e-05,277.95669746398926
200602,2.6330636089255677e-06,3.261794029185694e-05,278.1400890350342,3.829045057296753,3.525089300637774e-05,277.897403717041
200603,2.4858870767419106e-07,1.8343523151997942e-05,283.8511276245117,3.248856022953987,1.85922378932446e-05,284.1379165649414
200604,0.0,4.3172135065105977e-05,289.38328552246094,3.244315654039383,4.3172135065105977e-05,289.6167583465576
200605,0.0,5.988770158182888e-05,293.41608238220215,3.0680092871189117,5.988770158182888e-05,293.39499282836914
200606,0.0,6.80490361446573e-05,299.5440483093262,2.597901374101639,6.80490361446573e-05,299.25057792663574
200607,0.0,0.0001083929691958474,301.33153915405273,2.846115320920944,0.0001083929691958474,301.0459842681885
200608,0.0,3.40737399255886e-05,301.6300868988037,2.46747887134552,3.40737399255886e-05,301.1195755004883
200609,0.0,3.109460885752924e-05,294.217134475708,2.4753143787384033,3.109460885752924e-05,293.9787311553955
200610,0.0,4.093346760214445e-06,293.20963859558105,2.391166776418686,4.093346760214445e-06,292.97447776794434
200611,0.0,3.943166643693985e-05,286.32302474975586,3.1018804609775543,3.943166643693985e-05,286.6394386291504
200612,1.2424395262611299e-08,1.1090146301739878e-05,279.1239013671875,2.758321523666382,1.110259574943484e-05,279.1771068572998
200701,4.095262035042069e-08,2.366867443015508e-05,277.02613258361816,3.2785675674676895,2.370967752085562e-05,277.3651523590088
200702,5.168247770442891e-07,2.280959824929596e-05,282.32647705078125,3.4602130502462387,2.332631106582994e-05,282.5216579437256
200703,1.915322589765567e-09,4.7396623358508805e-05,284.41632080078125,3.592845857143402,4.739853852697706e-05,284.22664642333984
200704,0.0,4.4443333536037244e-05,287.71864318847656,2.923738956451416,4.4443333536037244e-05,287.8671054840088
200705,0.0,2.2042086811779882e-05,295.6888599395752,3.0423900187015533,2.2042086811779882e-05,295.34465980529785
200706,0.0,5.32197138909396e-05,297.90928840637207,2.5314888805150986,5.32197138909396e-05,297.1165943145752
200707,0.0,0.00011755425794035546,301.674861907959,2.109319604933262,0.00011755425794035546,301.2866668701172
200708,0.0,5.726045878873265e-05,301.22499656677246,2.8754260689020157,5.726045878873265e-05,300.68804931640625
200709,0.0,7.580846340715652e-05,295.86639404296875,2.424283817410469,7.580846340715652e-05,295.584285736084
200710,0.0,3.5872353464583284e-05,290.9614601135254,2.7765800654888153,3.5872353464583284e-05,291.0738296508789
200711,0.0,5.201406224841776e-06,284.5120506286621,2.580162212252617,5.201406224841776e-06,284.99527740478516
200712,0.0,2.34890624142281e-05,280.3178176879883,2.980747774243355,2.34890624142281e-05,280.5992374420166
200801,1.9160484157509927e-05,1.3094052263795675e-05,275.4364547729492,3.227166011929512,3.225491479952325e-05,275.80484199523926
200802,1.94975755221094e-05,3.3353448394279894e-06,273.36765480041504,2.860524892807007,2.2832677814221825e-05,275.8862838745117
200803,0.0,2.1595514226646628e-05,283.7967224121094,3.195157989859581,2.1595514226646628e-05,284.06873512268066
200804,0.0,3.9725964143144665e-05,288.8458366394043,3.198950231075287,3.9725964143144665e-05,288.848970413208
200805,0.0,4.4608996404349455e-05,295.08913803100586,2.834827810525894,4.4608996404349455e-05,294.741756439209
200806,0.0,0.00011464499993962818,296.37836265563965,2.5787630677223206,0.00011464499993962818,295.914831161499
200807,0.0,9.439594214200042e-05,301.9317932128906,2.7168566584587097,9.439594214200042e-05,301.3273506164551
200808,0.0,6.222749470907729e-05,299.68305587768555,2.183055579662323,6.222749470907729e-05,299.3157501220703
200809,0.0,2.415690096313483e-05,296.77684211730957,2.3825303614139557,2.415690096313483e-05,296.73831367492676
200810,0.0,2.4126209609676152e-05,291.90807151794434,2.2506948113441467,2.4126209609676152e-05,292.09996223449707
200811,0.0,2.9482786771950487e-05,284.12172508239746,2.6164049208164215,2.9482786771950487e-05,284.5381107330322
200812,1.3259576618906976e-06,6.741154180645026e-06,278.6052417755127,3.2372479885816574,8.067086781693433e-06,279.4982509613037
200901,2.17472278762898e-06,1.1385559446353e-05,275.8045024871826,3.087044879794121,1.3560458626216132e-05,276.27320861816406
200902,0.0,4.9250948904955294e-05,281.47010612487793,3.4869036078453064,4.9250948904955294e-05,281.49193954467773
200903,2.7898185095409644e-08,4.600927422870882e-05,282.82260513305664,3.0689891576766968,4.603717229656468e-05,282.9371757507324
200904,0.0,3.88661717352079e-05,288.9070167541504,3.169664606451988,3.88661717352079e-05,288.98652267456055
200905,0.0,3.2531123906665016e-05,294.64247703552246,2.675731137394905,3.2531123906665016e-05,294.56925773620605
200906,0.0,8.344031266460661e-05,300.17924880981445,2.380336657166481,8.344031266460661e-05,299.66129875183105
200907,0.0,0.00010536040872466401,300.70594215393066,2.3637937903404236,0.00010536040872466401,300.25034523010254
200908,0.0,7.876905283410451e-05,299.9549922943115,2.602477103471756,7.876905283410451e-05,299.35676765441895
200909,0.0,3.569632804101275e-05,296.53113555908203,2.2324432730674744,3.569632804101275e-05,296.1715431213379
200910,0.0,5.731048332791033e-06,291.970947265625,2.2911897748708725,5.731048332791033e-06,292.3425884246826
200911,4.010416655014781e-09,3.8871562992426334e-05,282.6715831756592,3.1688250303268433,3.8875651625858154e-05,282.6834964752197
200912,4.097605824426864e-06,1.900451081837673e-05,277.5824680328369,2.919876903295517,2.3102041154743347e-05,277.9005603790283
201001,2.9106854810834193e-06,1.2095791362298769e-05,277.02323722839355,3.2834120243787766,1.5006703563358315e-05,277.4589500427246
201002,8.2035155912763e-06,4.4803989794672816e-05,279.4625301361084,3.538558319211006,5.3007450105724274e-05,279.6906108856201
201003,2.3140876947991273e-06,6.804049871789175e-05,281.42844009399414,3.774176001548767,7.035453654680168e-05,281.347204208374
201004,0.0,5.021723973186454e-05,285.2966423034668,3.0903026312589645,5.021723973186454e-05,285.058162689209
201005,0.0,4.020519077130302e-05,293.23555755615234,3.005304202437401,4.020519077130302e-05,293.07251358032227
201006,0.0,4.161929678048182e-05,297.2870502471924,2.236068695783615,4.161929678048182e-05,296.6487293243408
201007,0.0,0.0001143649692494364,300.64469718933105,2.2167770713567734,0.0001143649692494364,300.09666442871094
201008,0.0,6.21745214175462e-05,301.7820873260498,2.5044145435094833,6.21745214175462e-05,301.38806343078613
201009,0.0,5.9139791801499086e-05,296.9666862487793,2.8701060116291046,5.9139791801499086e-05,296.8444309234619
201010,0.0,3.670650175990886e-05,289.7731132507324,3.268536791205406,3.670650175990886e-05,290.1351795196533
201011,0.0,5.932187491453078e-06,285.2045364379883,2.868825614452362,5.932187491453078e-06,285.95678329467773
201012,4.203855837658921e-06,1.7588079629149433e-05,279.07735443115234,4.355698466300964,2.1792036250189994e-05,279.87051010131836
201101,2.819884073801404e-06,1.9994203555029344e-06,273.47764778137207,3.285580560564995,4.819279297407775e-06,273.39159393310547
201102,5.832310312481326e-07,8.37187496927072e-06,278.5613021850586,3.333078444004059,8.955022224199638e-06,278.35487937927246
201103,0.0,1.6516784171471954e-05,281.53222274780273,3.11601984500885,1.6516784171471954e-05,281.2194137573242
201104,0.0,1.8073333762913535e-05,288.17213439941406,3.1376737654209137,1.8073333762913535e-05,287.7228546142578
201105,0.0,1.8811768995874445e-05,294.2172660827637,2.958572566509247,1.8811768995874445e-05,293.31908416748047
201106,0.0,0.00015409749903483316,297.2586250305176,2.824771463871002,0.00015409749903483316,296.62947845458984
201107,0.0,8.202268099921639e-05,300.83909797668457,2.595875844359398,8.202268099921639e-05,300.19303703308105
201108,0.0,0.00011341035724399262,299.94116401672363,2.8030225187540054,0.00011341035724399262,299.35888290405273
201109,0.0,1.7299687442573486e-05,295.44715118408203,2.992560535669327,1.7299687442573486e-05,295.2090702056885
201110,0.0,1.8015448631558684e-05,290.54084396362305,3.094962701201439,1.8015448631558684e-05,290.6801643371582
201111,0.0,2.472385426699475e-05,288.04768562316895,3.52754707634449,2.472385426699475e-05,288.5202331542969
201112,7.056451672982078e-10,6.045010053412625e-06,278.14880180358887,3.4835936427116394,6.045715707614363e-06,278.62403869628906
201201,2.2026209745007463e-08,2.5163407599393395e-05,276.9407272338867,3.4652809649705887,2.5185408503602957e-05,276.97343826293945
201202,2.8672144551933343e-06,3.381155727311125e-05,276.89768981933594,3.5212883055210114,3.6678851984106586e-05,276.93060874938965
201203,0.0,6.431118981709005e-05,281.71788597106934,3.436610162258148,6.431118981709005e-05,281.5199489593506
201204,0.0,3.521765643199615e-05,289.4988384246826,3.309148758649826,3.521765643199615e-05,289.1158142089844
201205,0.0,4.921398704027524e-05,293.9180507659912,2.9166010469198227,4.921398704027524e-05,293.53954887390137
201206,0.0,4.329614557718742e-05,298.4677963256836,2.9844773709774017,4.329614557718742e-05,297.7352066040039
201207,0.0,7.92775954323588e-05,301.3239402770996,3.079646199941635,7.92775954323588e-05,300.92686653137207
201208,0.0,9.923412289936095e-05,300.19272804260254,3.5925063490867615,9.923412289936095e-05,299.93524742126465
201209,0.0,3.3637448268564185e-05,294.41042709350586,3.1657059639692307,3.3637448268564185e-05,294.6594829559326
201210,0.0,1.784536289051175e-05,291.1902847290039,2.8322745114564896,1.784536289051175e-05,291.72135162353516
201211,0.0,3.5044009905504936e-05,283.91719245910645,4.122394397854805,3.5044009905504936e-05,284.4744129180908
201212,3.885181371288127e-06,4.0347757249037386e-05,277.6952590942383,4.399922400712967,4.4232762320461916e-05,278.06631088256836
201301,4.55393140974536e-08,1.3981678478103277e-05,276.76752281188965,3.0133571475744247,1.402716736720322e-05,277.174165725708
201302,3.1618024252111354e-06,2.902251685554802e-05,278.94214820861816,3.780672147870064,3.218440292585001e-05,278.735595703125
201303,4.0322581038032546e-10,3.2860206829354865e-05,283.3403739929199,3.771174654364586,3.2860610076568264e-05,283.3087406158447
201304,0.0,2.6009791554315598e-05,287.57324600219727,3.498532071709633,2.6009791554315598e-05,287.49663162231445
201305,0.0,5.568389610743907e-05,293.93330001831055,3.495912551879883,5.568389610743907e-05,293.5271224975586
201306,0.0,8.189783784473548e-05,296.8827266693115,3.0093329697847366,8.189783784473548e-05,296.428071975708
201307,0.0,4.3517515223356895e-05,302.09075355529785,2.7357137352228165,4.3517515223356895e-05,302.3156452178955
201308,0.0,4.1226562188967364e-05,301.9614658355713,3.0425020307302475,4.1226562188967364e-05,302.1891212463379
201309,0.0,2.8214010058036365e-05,296.259334564209,2.9342657923698425,2.8214010058036365e-05,296.35465240478516
201310,0.0,5.029125532018952e-05,291.4679260253906,3.474533036351204,5.029125532018952e-05,291.71156120300293
201311,0.0,1.4351432184867008e-05,285.6536331176758,3.2448489516973495,1.4351432184867008e-05,286.35273933410645
201312,7.878024232965686e-08,2.0177016267552972e-05,278.71196365356445,3.16878342628479,2.0255796471246867e-05,279.4249095916748
201401,2.578124989188746e-08,1.059034772765699e-05,279.1731948852539,3.5230595469474792,1.0616154213494156e-05,279.6738033294678
201402,4.2212053443790865e-06,5.062731543148402e-05,278.8168468475342,4.301634892821312,5.4848577519805986e-05,278.60556411743164
201403,0.0,3.4505065514167654e-05,283.92288398742676,3.4498445838689804,3.4505065514167654e-05,283.90992546081543
201404,0.0,5.49494266124384e-05,288.32568740844727,3.1750801652669907,5.49494266124384e-05,288.0681495666504
201405,0.0,2.6247253231304057e-05,294.3457660675049,3.4512051790952682,2.6247253231304057e-05,294.087703704834
201406,0.0,5.384406244957063e-05,297.94934272766113,2.670975312590599,5.384406244957063e-05,297.0771961212158
201407,0.0,0.00011133097314086626,299.7250633239746,2.575945407152176,0.00011133097314086626,299.40109062194824
201408,0.0,8.490511572745163e-05,298.278772354126,2.4275331795215607,8.490511572745163e-05,298.10892486572266
201409,0.0,3.4773385550579405e-05,295.85913467407227,3.282338038086891,3.4773385550579405e-05,295.91226387023926
201410,0.0,2.0967338741684216e-05,291.8576908111572,3.172385260462761,2.0967338741684216e-05,292.08799743652344
201411,0.0,2.3146093553805258e-05,286.55480575561523,3.330598920583725,2.3146093553805258e-05,286.8958511352539
201412,7.510080668460262e-09,3.411567519151504e-06,278.1337661743164,3.7517679184675217,3.419102810653385e-06,278.67464447021484
201501,3.5282257983271226e-09,2.201539803081687e-05,278.57049560546875,3.5130118280649185,2.201887582486961e-05,279.0981197357178
201502,4.743303527732223e-09,5.0682951950875577e-05,280.0584125518799,3.774043560028076,5.0687695193119e-05,280.07067680358887
201503,0.0,4.5449117351381574e-05,283.77706146240234,3.6721803694963455,4.5449117351381574e-05,283.88274574279785
201504,0.0,4.420010395733698e-05,288.6367378234863,3.999920755624771,4.420010395733698e-05,288.85215950012207
201505,0.0,6.467681487265509e-05,294.5234489440918,4.061608597636223,6.467681487265509e-05,294.55492210388184
201506,0.0,0.0001812953887565527,297.64958572387695,3.7054610401391983,0.0001812953887565527,297.68201446533203
201507,0.0,9.209997460857267e-05,299.0739860534668,3.58275306224823,9.209997460857267e-05,299.15845680236816
201508,0.0,6.360491443047067e-05,299.48013496398926,3.7120653986930847,6.360491443047067e-05,299.8745975494385
201509,0.0,4.644541672860214e-05,295.79960441589355,3.342570886015892,4.644541672860214e-05,296.2242431640625
201510,0.0,2.189012093367637e-05,291.642765045166,3.322589084506035,2.189012093367637e-05,292.1395740509033
201511,5.8984374827139585e-08,6.804356758038921e-05,286.1508731842041,3.9012826532125473,6.810252625655266e-05,286.49740982055664
201512,0.0,3.196761599610909e-05,280.1585330963135,3.4563998579978943,3.196761599610909e-05,280.7275981903076
201601,7.277217751802678e-07,3.522517636156408e-05,277.2555675506592,3.9299010783433914,3.595282259993837e-05,277.5006866455078
201602,1.6163792526668885e-10,1.67850755588006e-05,279.80709075927734,3.8406835049390793,1.678523722148384e-05,280.43742752075195
201603,0.0,1.6738583440201182e-05,284.02763748168945,3.829937845468521,1.6738583440201182e-05,284.1783084869385
201604,0.0,9.255528584617423e-05,289.59116554260254,4.113961309194565,9.255528584617423e-05,289.80991554260254
201605,0.0,8.487961122227716e-05,293.21160888671875,3.895020306110382,8.487961122227716e-05,293.12733268737793
201606,0.0,0.00012707492260233266,297.47458267211914,3.108022466301918,0.00012707492260233266,297.20326042175293
201607,0.0,0.0001261534007426235,301.360143661499,3.0198876559734344,0.0001261534007426235,301.5383110046387
201608,0.0,2.7998160135211947e-05,300.81574630737305,3.390425533056259,2.7998160135211947e-05,301.2043800354004
201609,0.0,0.00011269354172327439,296.01908111572266,3.5183039158582687,0.00011269354172327439,296.31322479248047
201610,0.0,7.986970831552753e-05,291.9597625732422,3.8148983269929886,7.986970831552753e-05,292.10355377197266
201611,1.84479165277196e-07,2.5489947688583925e-05,285.0596675872803,3.36116486787796,2.567434853517625e-05,285.4598217010498
201612,0.0,2.3833946443119203e-05,280.9178771972656,3.3938110321760178,2.3833946443119203e-05,281.32661056518555
201701,3.7802419444732394e-08,2.061522172880359e-05,279.09992599487305,3.525178760290146,2.065312480681314e-05,279.19735527038574
201702,1.6515067002842443e-07,1.5612583865731722e-05,279.744722366333,3.4015249758958817,1.577770649419108e-05,279.86144065856934
201703,0.0,4.307217704990762e-05,283.1668586730957,3.539937451481819,4.307217704990762e-05,283.1166191101074
201704,0.0,4.046104140797979e-05,289.61253929138184,3.58981092274189,4.046104140797979e-05,289.7399368286133
201705,0.0,3.1389717264573846e-05,294.81094551086426,3.685939833521843,3.1389717264573846e-05,294.81314277648926
201706,0.0,9.090604089578846e-05,297.2296943664551,3.365659072995186,9.090604089578846e-05,297.02253341674805
201707,0.0,4.5350428536039544e-05,302.5817623138428,2.6212138682603836,4.5350428536039544e-05,303.2184810638428
201708,0.0,9.374107821713551e-05,301.2992401123047,2.9329405575990677,9.374107821713551e-05,301.86677742004395
201709,0.0,8.02498707344057e-05,296.2018737792969,3.0586491525173187,8.02498707344057e-05,296.6621894836426
201710,0.0,2.88145918148075e-05,290.8911781311035,3.611191228032112,2.88145918148075e-05,291.55298233032227
201711,0.0,2.983809883971844e-05,286.0962142944336,3.152830958366394,2.983809883971844e-05,286.80605125427246
201712,8.31653246269326e-10,1.0099042185629514e-05,279.5910587310791,3.097391426563263,1.0099873861690867e-05,280.61130714416504
